Date,Close/Last,Volume,Open,High,Low
11/13/2017,$104.74 ,7852657,$104.14 ,$105.14 ,$103.98 
11/10/2017,$104.78 ,16697490,$104.99 ,$106.24 ,$104.08 
11/9/2017,$102.68 ,13059230,$100.83 ,$103.91 ,$100.80 
11/8/2017,$101.18 ,8022068,$101.88 ,$102.00 ,$100.42 
11/7/2017,$101.61 ,12156410,$101.29 ,$102.90 ,$100.74 
11/6/2017,$100.64 ,14723980,$98.37 ,$101.13 ,$98.35 
11/3/2017,$98.64 ,5417454,$98.36 ,$99.38 ,$97.90 
11/2/2017,$98.35 ,6798181,$98.87 ,$99.12 ,$98.02 
11/1/2017,$99.03 ,6876442,$98.13 ,$99.46 ,$98.00 
10/31/2017,$97.81 ,5659262,$97.94 ,$98.09 ,$97.38 
10/30/2017,$98.04 ,7092729,$98.12 ,$98.33 ,$97.70 
10/27/2017,$98.31 ,7863405,$97.90 ,$98.36 ,$96.89 
10/26/2017,$98.56 ,6167069,$97.58 ,$99.48 ,$97.25 
10/25/2017,$97.80 ,5143260,$98.05 ,$98.22 ,$97.45 
10/24/2017,$98.29 ,4932829,$98.52 ,$98.86 ,$98.06 
10/23/2017,$98.70 ,5886488,$99.12 ,$99.18 ,$98.63 
10/20/2017,$99.40 ,5937751,$99.45 ,$99.66 ,$98.94 
10/19/2017,$99.01 ,5633396,$98.19 ,$99.30 ,$98.11 
10/18/2017,$98.25 ,5402116,$98.36 ,$98.49 ,$97.55 
10/17/2017,$98.36 ,5926574,$98.40 ,$98.47 ,$97.86 
10/16/2017,$98.13 ,4904795,$97.64 ,$98.27 ,$97.54 
10/13/2017,$97.38 ,6855188,$96.80 ,$97.68 ,$96.80 
10/12/2017,$96.93 ,11080790,$97.56 ,$97.82 ,$96.81 
10/11/2017,$98.55 ,7981394,$99.58 ,$99.58 ,$98.05 
10/10/2017,$99.58 ,7704136,$99.99 ,$100.07 ,$98.66 
10/9/2017,$99.57 ,5427336,$100.81 ,$100.98 ,$99.45 
10/6/2017,$100.07 ,4359795,$99.95 ,$100.27 ,$99.34 
10/5/2017,$100.11 ,4735862,$100.64 ,$100.87 ,$100.02 
10/4/2017,$100.55 ,5125096,$100.74 ,$100.93 ,$100.20 
10/3/2017,$100.79 ,5442208,$100.05 ,$100.85 ,$99.91 
10/2/2017,$99.86 ,6784301,$99.31 ,$100.44 ,$99.11 
9/29/2017,$98.57 ,8168014,$97.89 ,$98.59 ,$97.66 
9/28/2017,$98.05 ,7146545,$98.77 ,$99.05 ,$98.00 
9/27/2017,$99.24 ,7539175,$98.97 ,$99.53 ,$98.02 
9/26/2017,$98.63 ,5982392,$99.64 ,$99.74 ,$98.61 
9/25/2017,$99.57 ,7483322,$98.60 ,$99.65 ,$98.42 
9/22/2017,$98.60 ,6350943,$98.55 ,$98.99 ,$98.53 
9/21/2017,$98.89 ,4957942,$99.19 ,$99.39 ,$98.75 
9/20/2017,$99.21 ,6451239,$98.76 ,$99.28 ,$98.62 
9/19/2017,$98.43 ,6966427,$98.23 ,$98.67 ,$98.08 
9/18/2017,$98.10 ,7001934,$98.39 ,$98.72 ,$97.72 
9/15/2017,$98.52 ,23831550,$98.05 ,$98.93 ,$98.00 
9/14/2017,$97.90 ,9708470,$98.79 ,$98.84 ,$97.54 
9/13/2017,$98.82 ,7606945,$98.24 ,$98.95 ,$98.02 
9/12/2017,$97.89 ,9141010,$97.59 ,$98.36 ,$97.13 
9/11/2017,$97.09 ,9601251,$97.90 ,$98.02 ,$96.96 
9/8/2017,$97.07 ,13136610,$96.49 ,$97.49 ,$96.26 
9/7/2017,$97.06 ,26410470,$101.55 ,$101.86 ,$96.20 
9/6/2017,$101.50 ,7401740,$101.76 ,$102.04 ,$100.89 
9/5/2017,$101.60 ,9580231,$102.00 ,$102.55 ,$100.90 
9/1/2017,$101.50 ,7825946,$101.65 ,$101.92 ,$101.36 
8/31/2017,$101.20 ,9815244,$103.00 ,$103.19 ,$101.00 
8/30/2017,$102.87 ,6571706,$102.48 ,$103.45 ,$102.48 
8/29/2017,$102.57 ,6007380,$102.00 ,$102.99 ,$101.82 
8/28/2017,$102.56 ,5624256,$102.49 ,$102.85 ,$102.08 
8/25/2017,$102.41 ,6178298,$101.69 ,$102.69 ,$101.56 
8/24/2017,$101.52 ,6971595,$101.82 ,$102.03 ,$101.43 
8/23/2017,$101.50 ,5948203,$102.48 ,$102.98 ,$101.48 
8/22/2017,$102.77 ,6882887,$101.41 ,$102.91 ,$101.17 
8/21/2017,$101.17 ,6478368,$100.64 ,$101.42 ,$100.53 
8/18/2017,$100.70 ,6893646,$101.32 ,$101.74 ,$100.66 
8/17/2017,$101.38 ,6498338,$102.24 ,$102.59 ,$101.34 
8/16/2017,$102.20 ,6690269,$101.84 ,$102.65 ,$101.72 
8/15/2017,$101.51 ,8852605,$101.63 ,$102.10 ,$101.36 
8/14/2017,$101.40 ,9703180,$102.80 ,$102.81 ,$101.26 
8/11/2017,$101.99 ,9409799,$101.25 ,$102.51 ,$101.03 
8/10/2017,$101.35 ,11360010,$102.50 ,$102.82 ,$101.22 
8/9/2017,$102.83 ,27866300,$100.71 ,$103.00 ,$100.50 
8/8/2017,$106.98 ,9638993,$106.55 ,$107.14 ,$106.18 
8/7/2017,$106.35 ,8089963,$107.59 ,$107.65 ,$106.11 
8/4/2017,$107.69 ,8499249,$108.23 ,$108.50 ,$107.32 
8/3/2017,$109.12 ,6889887,$108.52 ,$109.17 ,$108.05 
8/2/2017,$108.67 ,8810713,$109.88 ,$109.88 ,$107.52 
8/1/2017,$110.61 ,5968280,$109.98 ,$110.83 ,$109.95 
7/31/2017,$109.93 ,6815344,$110.02 ,$110.14 ,$109.34 
7/28/2017,$109.96 ,4864139,$109.98 ,$110.19 ,$109.67 
7/27/2017,$110.00 ,10272070,$107.69 ,$110.00 ,$107.44 
7/26/2017,$106.94 ,4148277,$106.55 ,$107.03 ,$106.31 
7/25/2017,$106.42 ,5391690,$107.60 ,$107.74 ,$106.20 
7/24/2017,$107.00 ,4615188,$107.31 ,$107.54 ,$106.90 
7/21/2017,$107.09 ,4328216,$107.10 ,$107.33 ,$106.81 
7/20/2017,$107.36 ,6115429,$106.99 ,$107.71 ,$106.75 
7/19/2017,$106.82 ,5786280,$106.13 ,$106.87 ,$106.05 
7/18/2017,$105.75 ,5730057,$104.60 ,$105.80 ,$104.31 
7/17/2017,$104.79 ,3972731,$105.17 ,$105.42 ,$104.71 
7/14/2017,$105.09 ,4370211,$104.43 ,$105.25 ,$104.41 
7/13/2017,$104.29 ,5339082,$104.45 ,$105.34 ,$104.04 
7/12/2017,$104.38 ,5202430,$104.34 ,$104.65 ,$103.65 
7/11/2017,$103.84 ,4557328,$103.60 ,$104.19 ,$103.19 
7/10/2017,$103.59 ,4412367,$103.30 ,$103.91 ,$102.87 
7/7/2017,$103.32 ,5897828,$103.51 ,$103.73 ,$102.72 
7/6/2017,$103.35 ,8690234,$104.61 ,$104.69 ,$102.94 
7/5/2017,$105.63 ,8043511,$107.83 ,$107.85 ,$105.29 
7/3/2017,$107.46 ,5399537,$106.76 ,$108.62 ,$106.76 
6/30/2017,$106.25 ,5113768,$106.25 ,$106.56 ,$105.50 
6/29/2017,$105.71 ,7266818,$106.80 ,$107.41 ,$105.33 
6/28/2017,$106.86 ,7873570,$106.02 ,$107.54 ,$104.52 
6/27/2017,$105.41 ,5694262,$105.33 ,$106.15 ,$105.14 
6/26/2017,$105.57 ,5861306,$104.60 ,$105.85 ,$104.56 
6/23/2017,$104.36 ,18142180,$103.83 ,$104.58 ,$103.17 
6/22/2017,$104.22 ,6108726,$104.71 ,$104.77 ,$104.09 
6/21/2017,$104.80 ,7758490,$104.39 ,$105.08 ,$103.54 
6/20/2017,$103.94 ,7895045,$105.07 ,$105.30 ,$103.81 
6/19/2017,$105.37 ,5862958,$105.60 ,$106.00 ,$105.19 
6/16/2017,$105.51 ,8552931,$106.28 ,$106.35 ,$104.77 
6/15/2017,$105.98 ,4894202,$105.94 ,$106.16 ,$105.23 
6/14/2017,$106.14 ,4780293,$106.95 ,$107.01 ,$105.76 
6/13/2017,$106.56 ,4918331,$107.14 ,$107.26 ,$106.16 
6/12/2017,$107.04 ,8045588,$105.89 ,$107.20 ,$105.89 
6/9/2017,$105.62 ,9391201,$104.28 ,$105.92 ,$104.08 
6/8/2017,$104.32 ,10978340,$105.47 ,$105.56 ,$104.16 
6/7/2017,$105.92 ,5777162,$105.79 ,$106.25 ,$105.54 
6/6/2017,$105.50 ,9589107,$106.17 ,$106.19 ,$104.61 
6/5/2017,$106.52 ,6371240,$107.04 ,$107.22 ,$106.11 
6/2/2017,$107.18 ,10868530,$108.46 ,$108.64 ,$106.95 
6/1/2017,$108.21 ,5854347,$107.73 ,$108.21 ,$107.17 
5/31/2017,$107.94 ,9970731,$108.40 ,$108.65 ,$107.64 
5/30/2017,$108.34 ,4808046,$108.49 ,$108.60 ,$107.95 
5/26/2017,$108.41 ,6236432,$107.71 ,$108.49 ,$107.48 
5/25/2017,$107.27 ,7614028,$108.13 ,$108.13 ,$106.78 
5/24/2017,$107.71 ,4399033,$107.15 ,$107.83 ,$106.93 
5/23/2017,$107.02 ,7537389,$107.68 ,$107.80 ,$106.91 
5/22/2017,$107.63 ,5486637,$107.65 ,$108.20 ,$107.41 
5/19/2017,$107.52 ,6241954,$106.76 ,$107.86 ,$106.70 
5/18/2017,$106.68 ,6531603,$105.98 ,$107.31 ,$105.98 
5/17/2017,$106.31 ,12757180,$106.00 ,$106.63 ,$105.23 
5/16/2017,$107.98 ,10038660,$109.12 ,$109.23 ,$107.82 
5/15/2017,$109.13 ,5944901,$109.73 ,$110.08 ,$109.12 
5/12/2017,$109.69 ,5067067,$109.80 ,$109.89 ,$109.27 
5/11/2017,$109.58 ,8010021,$109.74 ,$110.01 ,$108.50 
5/10/2017,$109.66 ,17055020,$109.00 ,$109.66 ,$108.13 
5/9/2017,$112.07 ,9271192,$111.55 ,$112.15 ,$110.35 
5/8/2017,$111.42 ,5976672,$112.39 ,$112.39 ,$111.00 
5/5/2017,$111.99 ,5867324,$111.49 ,$112.15 ,$110.92 
5/4/2017,$111.17 ,10684250,$110.58 ,$111.30 ,$109.06 
5/3/2017,$111.62 ,11513320,$114.03 ,$114.09 ,$111.18 
5/2/2017,$114.37 ,6536122,$114.87 ,$114.99 ,$113.68 
5/1/2017,$114.73 ,4953784,$115.59 ,$115.61 ,$114.72 
4/28/2017,$115.60 ,3984564,$115.87 ,$115.90 ,$115.24 
4/27/2017,$115.84 ,3910646,$115.80 ,$116.10 ,$115.39 
4/26/2017,$115.58 ,4799575,$115.40 ,$115.96 ,$114.86 
4/25/2017,$115.18 ,6917798,$113.73 ,$115.52 ,$113.68 
4/24/2017,$113.70 ,7290671,$115.26 ,$115.38 ,$113.66 
4/21/2017,$114.44 ,6653986,$114.38 ,$115.12 ,$114.27 
4/20/2017,$114.79 ,5278010,$114.17 ,$115.05 ,$113.87 
4/19/2017,$113.73 ,5302941,$114.56 ,$115.00 ,$113.54 
4/18/2017,$114.19 ,6190162,$113.48 ,$114.75 ,$113.00 
4/17/2017,$113.78 ,5119703,$113.33 ,$113.94 ,$113.22 
4/13/2017,$113.20 ,6503641,$113.04 ,$114.25 ,$112.99 
4/12/2017,$113.04 ,4086233,$113.03 ,$113.28 ,$112.76 
4/11/2017,$113.07 ,5230104,$113.68 ,$113.83 ,$112.59 
4/10/2017,$112.43 ,4053401,$112.80 ,$112.89 ,$112.04 
4/7/2017,$112.58 ,4300437,$112.82 ,$113.28 ,$112.53 
4/6/2017,$113.05 ,4743870,$112.85 ,$113.42 ,$112.39 
4/5/2017,$113.00 ,4793390,$113.58 ,$113.84 ,$112.79 
4/4/2017,$113.04 ,3385946,$113.15 ,$113.55 ,$112.83 
4/3/2017,$113.20 ,4643309,$113.18 ,$113.65 ,$112.43 
3/31/2017,$113.39 ,4616113,$113.00 ,$113.71 ,$112.95 
3/30/2017,$113.18 ,4191633,$112.53 ,$113.30 ,$112.28 
3/29/2017,$112.53 ,3780986,$112.66 ,$112.94 ,$112.31 
3/28/2017,$113.05 ,6280443,$112.60 ,$113.24 ,$112.02 
3/27/2017,$112.38 ,4464854,$111.81 ,$112.55 ,$111.45 
3/24/2017,$112.14 ,4695741,$112.40 ,$112.58 ,$111.68 
3/23/2017,$112.24 ,8307012,$111.71 ,$112.98 ,$111.66 
3/22/2017,$112.08 ,5038725,$111.85 ,$112.18 ,$111.35 
3/21/2017,$111.75 ,7109985,$112.97 ,$113.10 ,$111.54 
3/20/2017,$112.71 ,8156298,$112.07 ,$113.16 ,$112.05 
3/17/2017,$111.76 ,9060161,$111.87 ,$112.09 ,$111.18 
3/16/2017,$111.71 ,4406126,$112.18 ,$112.32 ,$111.40 
3/15/2017,$111.87 ,5319302,$112.43 ,$112.45 ,$111.15 
3/14/2017,$112.31 ,7273192,$111.73 ,$112.89 ,$111.72 
3/13/2017,$111.52 ,5201750,$110.92 ,$111.68 ,$110.82 
3/10/2017,$110.92 ,4025889,$111.40 ,$111.50 ,$110.69 
3/9/2017,$111.03 ,4005486,$110.90 ,$111.32 ,$110.69 
3/8/2017,$110.84 ,4929006,$110.87 ,$111.32 ,$110.66 
3/7/2017,$110.86 ,5114359,$110.70 ,$110.93 ,$110.16 
3/6/2017,$110.67 ,4983056,$110.77 ,$110.98 ,$110.09 
3/3/2017,$111.24 ,5841690,$110.34 ,$111.50 ,$110.04 
3/2/2017,$110.59 ,4713500,$111.00 ,$111.21 ,$110.45 
3/1/2017,$111.04 ,7417549,$110.66 ,$111.80 ,$110.66 
2/28/2017,$110.09 ,4765692,$110.00 ,$110.40 ,$109.83 
2/27/2017,$110.23 ,3547249,$109.93 ,$110.47 ,$109.83 
2/24/2017,$110.32 ,4786296,$109.62 ,$110.32 ,$109.10 
2/23/2017,$109.73 ,5470604,$110.30 ,$110.49 ,$109.59 
2/22/2017,$110.12 ,5477635,$109.69 ,$110.28 ,$109.53 
2/21/2017,$110.01 ,5431635,$109.94 ,$110.21 ,$109.80 
2/17/2017,$110.06 ,6287837,$110.24 ,$110.50 ,$109.52 
2/16/2017,$110.71 ,7179046,$110.34 ,$110.87 ,$110.09 
2/15/2017,$110.18 ,7072407,$109.91 ,$110.68 ,$109.80 
2/14/2017,$110.33 ,4768143,$109.80 ,$110.33 ,$109.53 
2/13/2017,$109.65 ,5653854,$108.95 ,$109.90 ,$108.90 
2/10/2017,$109.26 ,6524557,$109.35 ,$109.80 ,$108.58 
2/9/2017,$109.49 ,6369210,$109.07 ,$109.85 ,$109.00 
2/8/2017,$109.00 ,13612850,$109.56 ,$111.42 ,$108.98 
2/7/2017,$109.00 ,10032550,$109.65 ,$109.73 ,$108.77 
2/6/2017,$109.57 ,6872752,$109.92 ,$110.15 ,$109.30 
2/3/2017,$110.30 ,7919045,$110.90 ,$111.15 ,$110.21 
2/2/2017,$110.61 ,6510461,$111.21 ,$111.54 ,$110.55 
2/1/2017,$111.30 ,10490800,$110.71 ,$111.99 ,$110.68 
1/31/2017,$110.65 ,8483170,$110.59 ,$110.80 ,$109.98 
1/30/2017,$110.94 ,13787360,$109.86 ,$111.05 ,$108.96 
1/27/2017,$109.30 ,5576393,$108.49 ,$109.40 ,$108.15 
1/26/2017,$108.06 ,6079434,$108.21 ,$108.62 ,$107.98 
1/25/2017,$108.04 ,6174952,$108.23 ,$108.42 ,$108.00 
1/24/2017,$107.90 ,5455802,$107.20 ,$108.06 ,$107.08 
1/23/2017,$107.12 ,5710327,$107.34 ,$107.68 ,$106.57 
1/20/2017,$107.66 ,5645414,$107.35 ,$107.82 ,$107.18 
1/19/2017,$107.28 ,5349555,$107.92 ,$108.01 ,$107.08 
1/18/2017,$108.16 ,7162612,$106.93 ,$108.40 ,$106.81 
1/17/2017,$107.97 ,7586081,$107.91 ,$108.93 ,$107.65 
1/13/2017,$108.06 ,6487493,$107.16 ,$108.35 ,$106.90 
1/12/2017,$107.53 ,8213146,$108.12 ,$109.00 ,$107.43 
1/11/2017,$109.44 ,7616192,$108.54 ,$109.49 ,$108.38 
1/10/2017,$108.38 ,7901480,$107.90 ,$108.82 ,$107.35 
1/9/2017,$108.36 ,6194248,$108.58 ,$108.83 ,$108.11 
1/6/2017,$108.98 ,9543027,$108.02 ,$109.35 ,$107.75 
1/5/2017,$107.38 ,6300952,$107.17 ,$107.62 ,$106.79 
1/4/2017,$107.44 ,8321301,$106.64 ,$107.50 ,$106.25 
1/3/2017,$106.08 ,8881466,$105.30 ,$106.90 ,$105.21 
12/30/2016,$104.22 ,6982266,$104.57 ,$105.00 ,$103.96 
12/29/2016,$104.56 ,5896576,$104.23 ,$104.77 ,$103.87 
12/28/2016,$104.30 ,5120737,$104.99 ,$105.32 ,$104.06 
12/27/2016,$105.17 ,3638989,$104.85 ,$105.56 ,$104.78 
12/23/2016,$105.15 ,3238705,$105.24 ,$105.34 ,$104.75 
12/22/2016,$105.42 ,5230184,$104.96 ,$105.49 ,$104.70 
12/21/2016,$105.56 ,5200039,$104.61 ,$105.91 ,$104.51 
12/20/2016,$105.46 ,8914773,$105.64 ,$106.20 ,$105.06 
12/19/2016,$105.30 ,11448820,$105.70 ,$106.26 ,$105.07 
12/16/2016,$103.91 ,12634870,$104.71 ,$104.73 ,$103.75 
12/15/2016,$104.39 ,8738641,$103.85 ,$105.64 ,$103.82 
12/14/2016,$104.05 ,7955553,$103.62 ,$104.41 ,$103.50 
12/13/2016,$103.85 ,7287235,$104.20 ,$104.31 ,$103.71 
12/12/2016,$104.06 ,7871518,$104.61 ,$104.70 ,$103.73 
12/9/2016,$104.86 ,12155940,$103.49 ,$105.52 ,$103.18 
12/8/2016,$103.38 ,16523080,$101.47 ,$103.96 ,$101.47 
12/7/2016,$101.99 ,12255470,$100.51 ,$102.07 ,$100.44 
12/6/2016,$100.66 ,8426734,$99.95 ,$100.72 ,$99.82 
12/5/2016,$99.96 ,11328660,$98.98 ,$100.27 ,$98.68 
12/2/2016,$98.50 ,7731051,$98.79 ,$99.08 ,$98.25 
12/1/2016,$98.94 ,9954331,$99.13 ,$99.75 ,$98.62 
11/30/2016,$99.12 ,11360840,$99.40 ,$100.29 ,$99.00 
11/29/2016,$99.67 ,8392543,$99.23 ,$99.68 ,$98.97 
11/28/2016,$98.97 ,7079120,$98.52 ,$99.20 ,$98.32 
11/25/2016,$98.82 ,4396763,$98.71 ,$99.07 ,$98.50 
11/23/2016,$98.26 ,6165966,$97.67 ,$98.28 ,$97.59 
11/22/2016,$97.71 ,5319510,$97.50 ,$97.93 ,$97.27 
11/21/2016,$97.63 ,10768970,$98.11 ,$98.27 ,$97.00 
11/18/2016,$98.24 ,8586038,$99.05 ,$99.37 ,$98.14 
11/17/2016,$99.37 ,8662027,$99.05 ,$99.50 ,$98.27 
11/16/2016,$99.12 ,9696856,$98.33 ,$99.17 ,$98.10 
11/15/2016,$97.70 ,7180098,$97.90 ,$98.14 ,$97.42 
11/14/2016,$97.92 ,13204620,$97.56 ,$98.31 ,$97.45 
11/11/2016,$97.68 ,23000390,$97.18 ,$98.32 ,$95.78 
11/10/2016,$94.96 ,13259970,$94.89 ,$96.06 ,$94.23 
11/9/2016,$94.64 ,8626004,$92.29 ,$94.92 ,$92.11 
11/8/2016,$94.38 ,6218890,$94.53 ,$94.85 ,$93.90 
11/7/2016,$94.43 ,6951140,$93.77 ,$94.48 ,$92.95 
11/4/2016,$92.45 ,7447245,$93.50 ,$93.79 ,$92.36 
11/3/2016,$93.37 ,7750763,$92.26 ,$94.13 ,$92.24 
11/2/2016,$91.91 ,6671473,$91.91 ,$92.56 ,$91.69 
11/1/2016,$92.39 ,6449776,$92.78 ,$92.99 ,$91.66 
10/31/2016,$92.69 ,9952718,$93.72 ,$93.82 ,$92.31 
10/28/2016,$93.85 ,7307423,$93.89 ,$94.40 ,$93.53 
10/27/2016,$94.02 ,6638712,$93.80 ,$94.34 ,$93.31 
10/26/2016,$93.49 ,7143285,$92.39 ,$93.72 ,$91.90 
10/25/2016,$92.75 ,6368264,$93.14 ,$93.36 ,$92.64 
10/24/2016,$93.37 ,7277953,$93.49 ,$94.15 ,$92.80 
10/21/2016,$93.03 ,13788160,$91.33 ,$94.19 ,$90.60 
10/20/2016,$92.03 ,6143074,$91.66 ,$92.32 ,$91.44 
10/19/2016,$91.93 ,6116049,$91.27 ,$92.14 ,$91.00 
10/18/2016,$91.17 ,4884212,$91.40 ,$91.74 ,$90.98 
10/17/2016,$90.83 ,5122933,$91.35 ,$91.47 ,$90.56 
10/14/2016,$91.30 ,4335374,$91.77 ,$91.77 ,$91.29 
10/13/2016,$91.12 ,5724015,$90.95 ,$91.36 ,$90.32 
10/12/2016,$91.41 ,6835025,$91.88 ,$92.08 ,$91.39 
10/11/2016,$91.86 ,6639429,$92.33 ,$92.38 ,$91.57 
10/10/2016,$92.49 ,4222427,$92.70 ,$93.21 ,$92.40 
10/7/2016,$92.49 ,6141462,$93.06 ,$93.29 ,$92.02 
10/6/2016,$92.83 ,7483486,$92.75 ,$93.58 ,$92.39 
10/5/2016,$92.45 ,5351482,$92.94 ,$93.28 ,$92.38 
10/4/2016,$92.59 ,5894710,$92.45 ,$92.99 ,$92.11 
10/3/2016,$92.49 ,5821032,$92.47 ,$92.72 ,$92.05 
9/30/2016,$92.86 ,8725559,$92.28 ,$93.49 ,$92.21 
9/29/2016,$91.80 ,7469687,$92.14 ,$93.10 ,$91.53 
9/28/2016,$92.20 ,8268318,$91.75 ,$92.30 ,$91.48 
9/27/2016,$91.72 ,9151725,$91.93 ,$92.18 ,$91.50 
9/26/2016,$91.96 ,10420650,$92.47 ,$92.68 ,$91.40 
9/23/2016,$93.27 ,4399982,$93.07 ,$93.52 ,$93.00 
9/22/2016,$93.41 ,6470416,$92.73 ,$93.71 ,$92.64 
9/21/2016,$92.39 ,12015780,$93.00 ,$93.08 ,$91.70 
9/20/2016,$92.95 ,6194648,$92.70 ,$93.30 ,$92.68 
9/19/2016,$92.63 ,5400752,$92.80 ,$93.32 ,$92.34 
9/16/2016,$92.56 ,10550750,$92.27 ,$92.74 ,$91.80 
9/15/2016,$92.50 ,7562150,$92.12 ,$92.75 ,$91.19 
9/14/2016,$92.26 ,6380854,$92.59 ,$92.89 ,$92.07 
9/13/2016,$92.70 ,7788071,$93.04 ,$93.30 ,$92.45 
9/12/2016,$93.64 ,9366921,$91.96 ,$93.86 ,$91.95 
9/9/2016,$92.42 ,10230860,$93.51 ,$93.74 ,$92.39 
9/8/2016,$94.09 ,7422116,$93.49 ,$94.21 ,$92.93 
9/7/2016,$93.71 ,6274699,$93.98 ,$94.03 ,$93.33 
9/6/2016,$93.80 ,8405137,$94.53 ,$94.53 ,$93.35 
9/2/2016,$94.42 ,5381565,$94.75 ,$94.96 ,$94.13 
9/1/2016,$94.26 ,6273410,$94.73 ,$94.87 ,$93.91 
8/31/2016,$94.46 ,7368909,$94.69 ,$94.90 ,$94.16 
8/30/2016,$94.86 ,6838534,$94.77 ,$95.29 ,$94.77 
8/29/2016,$94.87 ,7892468,$95.07 ,$95.32 ,$94.46 
8/26/2016,$95.21 ,5979799,$95.66 ,$96.13 ,$94.75 
8/25/2016,$95.55 ,4513206,$95.62 ,$95.82 ,$95.41 
8/24/2016,$95.82 ,5905927,$96.01 ,$96.22 ,$95.51 
8/23/2016,$95.97 ,4989755,$96.13 ,$96.43 ,$95.80 
8/22/2016,$95.87 ,5488508,$96.47 ,$96.47 ,$95.65 
8/19/2016,$96.39 ,6343314,$96.40 ,$96.79 ,$96.05 
8/18/2016,$96.65 ,5250558,$96.87 ,$97.12 ,$96.55 
8/17/2016,$96.87 ,5680361,$96.84 ,$96.97 ,$96.52 
8/16/2016,$96.88 ,5764056,$96.86 ,$97.25 ,$96.27 
8/15/2016,$97.10 ,5284915,$97.35 ,$97.61 ,$96.92 
8/12/2016,$96.84 ,9340260,$97.82 ,$97.82 ,$96.66 
8/11/2016,$97.77 ,9218430,$98.20 ,$98.39 ,$97.15 
8/10/2016,$97.86 ,27163180,$96.70 ,$99.27 ,$95.85 
8/9/2016,$96.67 ,15316990,$95.61 ,$96.85 ,$95.30 
8/8/2016,$95.75 ,7767364,$96.11 ,$96.29 ,$95.58 
8/5/2016,$95.83 ,6506186,$95.40 ,$96.00 ,$95.35 
8/4/2016,$95.16 ,10035420,$95.53 ,$95.98 ,$94.71 
8/3/2016,$96.09 ,9057940,$95.06 ,$96.43 ,$95.00 
8/2/2016,$95.01 ,7640339,$95.35 ,$95.75 ,$94.56 
8/1/2016,$95.54 ,7106696,$96.15 ,$96.20 ,$95.08 
7/29/2016,$95.95 ,8257130,$95.85 ,$96.38 ,$95.85 
7/28/2016,$95.91 ,7705001,$96.40 ,$96.49 ,$95.82 
7/27/2016,$96.33 ,6906261,$96.70 ,$96.93 ,$95.86 
7/26/2016,$96.69 ,6265156,$97.02 ,$97.16 ,$96.34 
7/25/2016,$97.39 ,4825413,$97.90 ,$98.06 ,$97.25 
7/22/2016,$97.71 ,5373087,$98.39 ,$98.42 ,$97.47 
7/21/2016,$98.01 ,7069346,$98.17 ,$99.13 ,$97.62 
7/20/2016,$98.22 ,10633100,$98.65 ,$98.69 ,$97.14 
7/19/2016,$99.47 ,5734804,$99.81 ,$99.99 ,$99.36 
7/18/2016,$100.15 ,5050861,$99.90 ,$100.71 ,$99.87 
7/15/2016,$99.80 ,5762391,$100.42 ,$100.54 ,$99.54 
7/14/2016,$99.97 ,7458644,$100.42 ,$100.80 ,$99.68 
7/13/2016,$99.88 ,5487572,$100.46 ,$100.80 ,$99.85 
7/12/2016,$100.20 ,8498541,$100.18 ,$100.79 ,$100.00 
7/11/2016,$99.98 ,5427799,$99.80 ,$100.35 ,$99.40 
7/8/2016,$99.62 ,6040180,$99.25 ,$99.85 ,$98.77 
7/7/2016,$98.41 ,5131022,$97.63 ,$98.48 ,$97.58 
7/6/2016,$98.45 ,6219282,$97.00 ,$98.52 ,$96.76 
7/5/2016,$97.66 ,5684817,$97.77 ,$98.00 ,$97.17 
7/1/2016,$98.03 ,5677312,$97.75 ,$98.64 ,$97.71 
6/30/2016,$97.82 ,7189225,$97.10 ,$98.07 ,$96.88 
6/29/2016,$96.98 ,6563072,$96.91 ,$97.29 ,$96.28 
6/28/2016,$96.05 ,7112242,$95.46 ,$96.28 ,$95.14 
6/27/2016,$94.38 ,9474006,$94.91 ,$95.23 ,$94.00 
6/24/2016,$95.72 ,15059860,$96.01 ,$97.28 ,$95.14 
6/23/2016,$99.02 ,5817100,$99.44 ,$99.62 ,$98.61 
6/22/2016,$98.79 ,4944986,$99.08 ,$99.62 ,$98.70 
6/21/2016,$98.82 ,5183684,$99.73 ,$99.79 ,$98.77 
6/20/2016,$99.57 ,8263302,$100.08 ,$100.96 ,$99.50 
6/17/2016,$99.00 ,8890310,$98.41 ,$99.14 ,$98.27 
6/16/2016,$98.38 ,7127859,$97.80 ,$98.63 ,$96.86 
6/15/2016,$98.27 ,6647528,$98.19 ,$99.00 ,$98.19 
6/14/2016,$98.40 ,5992461,$97.20 ,$98.55 ,$97.18 
6/13/2016,$97.57 ,8760592,$96.75 ,$98.98 ,$96.70 
6/10/2016,$97.34 ,7193229,$97.15 ,$97.71 ,$96.78 
6/9/2016,$97.84 ,5360102,$97.82 ,$97.93 ,$97.10 
6/8/2016,$98.04 ,5437189,$98.49 ,$98.82 ,$97.70 
6/7/2016,$98.35 ,5604608,$99.00 ,$99.04 ,$98.32 
6/6/2016,$98.78 ,4979678,$98.96 ,$99.12 ,$98.47 
6/3/2016,$98.75 ,6849508,$98.66 ,$98.92 ,$97.73 
6/2/2016,$98.72 ,4823773,$98.07 ,$98.72 ,$97.87 
